event_id,timestamp,citizen_id,location_id,event_type,flagged,severity,duration_seconds
EVT-202601-000076,2026-01-26 14:59:58,PR-02452,LOC-030,Biometric,Y,3,5
EVT-202601-000077,2026-01-11 10:21:18,PR-00172,LOC-005,Biometric,N,0,4
EVT-202601-000078,2026-01-15 14:41:02,PR-02371,LOC-026,Smartcard,N,0,2
EVT-202601-000079,2026-01-18 17:54:04,PR-01703,LOC-016,CCTV-FR,N,0,150
EVT-202601-000080,2026-01-26 09:25:55,PR-01726,LOC-021,CCTV-FR,N,0,60
EVT-202601-000081,2026-01-27 10:24:38,PR-02162,LOC-013,Smartcard,Y,5,5
EVT-202601-000082,2026-01-30 08:47:42,PR-02110,LOC-022,CCTV-FR,N,0,59
EVT-202601-000083,2026-01-23 05:39:54,PR-00849,LOC-006,Smartcard,Y,2,5
EVT-202601-000084,2026-01-11 11:34:29,PR-02230,LOC-020,Utilities,N,0,8
EVT-202601-000085,2026-01-22 13:57:10,PR-00119,LOC-001,ANPR,N,0,5
EVT-202601-000086,2026-01-27 18:43:53,PR-01282,LOC-019,Geolocation,N,0,41
EVT-202601-000087,2026-01-02 15:26:01,PR-01728,LOC-009,ANPR,N,0,6
EVT-202601-000088,2026-01-03 04:45:03,PR-00846,LOC-002,ANPR,N,0,4
EVT-202601-000089,2026-01-01 22:07:15,PR-02359,LOC-017,CCTV-FR,N,0,130
EVT-202601-000090,2026-01-28 12:09:34,PR-02044,LOC-003,CCTV-FR,N,0,92
EVT-202601-000091,2026-01-20 01:20:57,PR-01738,LOC-018,Geolocation,N,0,20
EVT-202601-000092,2026-01-22 00:07:23,PR-00157,LOC-018,Geolocation,N,0,53
EVT-202601-000093,2026-01-27 06:20:25,PR-01873,LOC-009,ANPR,N,0,3
EVT-202601-000094,2026-01-15 15:10:32,PR-02605,LOC-021,CCTV-FR,N,0,19
EVT-202601-000095,2026-01-20 13:42:39,PR-01306,LOC-012,ANPR,N,0,5
EVT-202601-000096,2026-01-11 18:21:39,PR-01448,LOC-016,CCTV-FR,N,0,95
EVT-202601-000097,2026-01-11 10:57:41,PR-00105,LOC-029,Biometric,N,0,7
EVT-202601-000098,2026-01-23 20:05:28,PR-00549,LOC-019,Geolocation,Y,2,74
EVT-202601-000099,2026-01-08 19:22:10,PR-00305,LOC-018,Geolocation,N,0,34
EVT-202601-000100,2026-01-26 01:29:57,PR-02715,LOC-005,Biometric,N,0,3
EVT-202601-000101,2026-01-21 10:06:55,PR-00305,LOC-013,Smartcard,Y,2,3
EVT-202601-000102,2026-01-16 09:45:18,PR-02740,LOC-012,ANPR,N,0,1
EVT-202601-000103,2026-01-26 21:08:30,PR-00838,LOC-002,ANPR,N,0,5
EVT-202601-000104,2026-01-01 16:46:49,PR-01898,LOC-007,CCTV-FR,N,0,77
EVT-202601-000105,2026-01-27 23:23:43,PR-00233,LOC-007,CCTV-FR,N,0,45
EVT-202601-000106,2026-01-03 05:47:18,PR-02964,LOC-030,Biometric,N,0,5
EVT-202601-000107,2026-01-23 05:37:12,PR-00040,LOC-024,ANPR,N,0,7
EVT-202601-000108,2026-01-21 00:36:16,PR-00957,LOC-010,Biometric,N,0,2
EVT-202601-000109,2026-01-02 11:45:53,PR-02260,LOC-029,Biometric,N,0,6
EVT-202601-000110,2026-01-11 18:36:03,PR-01959,LOC-019,Geolocation,N,0,73
EVT-202601-000111,2026-01-30 08:05:08,PR-01960,LOC-020,Utilities,N,0,4
EVT-202601-000112,2026-01-10 13:00:05,PR-00631,LOC-011,Smartcard,N,0,2
EVT-202601-000113,2026-01-26 09:47:46,PR-00467,LOC-007,CCTV-FR,N,0,68
EVT-202601-000114,2026-01-03 06:13:38,PR-02058,LOC-016,CCTV-FR,N,0,160
EVT-202601-000115,2026-01-06 14:27:34,PR-01772,LOC-023,ANPR,N,0,3
EVT-202601-000116,2026-01-10 04:07:49,PR-02022,LOC-008,ANPR,Y,1,3
EVT-202601-000117,2026-01-29 22:45:13,PR-02537,LOC-003,CCTV-FR,N,0,58
EVT-202601-000118,2026-01-10 18:54:19,PR-00162,LOC-003,CCTV-FR,N,0,42
EVT-202601-000119,2026-01-31 19:03:35,PR-02532,LOC-017,CCTV-FR,N,0,136
EVT-202601-000120,2026-01-19 12:43:26,PR-02914,LOC-003,CCTV-FR,N,0,93
EVT-202601-000121,2026-01-04 18:06:43,PR-00647,LOC-007,CCTV-FR,N,0,152
EVT-202601-000122,2026-01-05 02:42:13,PR-00148,LOC-017,CCTV-FR,N,0,101
EVT-202601-000123,2026-01-27 22:13:06,PR-02301,LOC-024,ANPR,N,0,3
EVT-202601-000124,2026-01-14 20:25:31,PR-00957,LOC-025,CCTV-FR,N,0,77
EVT-202601-000125,2026-01-30 15:05:00,PR-02915,LOC-003,CCTV-FR,N,0,56
EVT-202601-000126,2026-01-29 18:05:39,PR-02830,LOC-018,Geolocation,Y,2,123
EVT-202601-000127,2026-01-11 00:07:15,PR-01191,LOC-002,ANPR,N,0,3
EVT-202601-000128,2026-01-29 07:17:51,PR-00094,LOC-025,CCTV-FR,N,0,95
EVT-202601-000129,2026-01-31 15:04:16,PR-01761,LOC-001,ANPR,N,0,8
EVT-202601-000130,2026-01-02 22:31:29,PR-01601,LOC-012,ANPR,N,0,3
EVT-202601-000131,2026-01-15 04:14:04,PR-01467,LOC-021,CCTV-FR,N,0,54
EVT-202601-000132,2026-01-01 06:42:31,PR-00482,LOC-013,Smartcard,N,0,2
EVT-202601-000133,2026-01-28 21:47:49,PR-00381,LOC-021,CCTV-FR,N,0,177
EVT-202601-000134,2026-01-01 06:48:54,PR-01801,LOC-028,ANPR,N,0,7
EVT-202601-000135,2026-01-14 12:55:29,PR-00843,LOC-002,ANPR,Y,1,5
EVT-202601-000136,2026-01-20 12:25:43,PR-01650,LOC-030,Biometric,N,0,3
EVT-202601-000137,2026-01-23 14:03:01,PR-01016,LOC-007,CCTV-FR,N,0,175
EVT-202601-000138,2026-01-27 00:50:01,PR-01304,LOC-017,CCTV-FR,N,0,17
EVT-202601-000139,2026-01-02 17:26:12,PR-01124,LOC-021,CCTV-FR,N,0,56
EVT-202601-000140,2026-01-28 00:51:48,PR-01222,LOC-007,CCTV-FR,N,0,137
EVT-202601-000141,2026-01-10 22:34:44,PR-02011,LOC-010,Biometric,N,0,4
EVT-202601-000142,2026-01-21 05:15:29,PR-02553,LOC-029,Biometric,N,0,1
EVT-202601-000143,2026-01-06 04:33:54,PR-02367,LOC-016,CCTV-FR,N,0,139
EVT-202601-000144,2026-01-22 11:35:21,PR-02837,LOC-005,Biometric,N,0,6
EVT-202601-000145,2026-01-07 19:49:07,PR-01296,LOC-004,Biometric,N,0,7
EVT-202601-000146,2026-01-30 09:33:55,PR-00099,LOC-007,CCTV-FR,Y,3,110
EVT-202601-000147,2026-01-18 06:35:45,PR-02031,LOC-018,Geolocation,N,0,102
EVT-202601-000148,2026-01-21 06:09:15,PR-02305,LOC-027,Biometric,N,0,1
EVT-202601-000149,2026-01-08 13:16:28,PR-01058,LOC-023,ANPR,N,0,5
EVT-202601-000150,2026-01-29 08:33:27,PR-01693,LOC-014,CCTV-FR,N,0,69
EVT-202601-000151,2026-01-08 15:49:05,PR-00403,LOC-013,Smartcard,Y,2,2
EVT-202601-000152,2026-01-12 05:36:28,PR-01874,LOC-011,Smartcard,N,0,1
EVT-202601-000153,2026-01-12 16:19:00,PR-00500,LOC-009,ANPR,N,0,2
EVT-202601-000154,2026-01-26 02:23:28,PR-01104,LOC-009,ANPR,Y,1,5
EVT-202601-000155,2026-01-23 12:57:04,PR-02914,LOC-007,CCTV-FR,Y,2,31
EVT-202601-000156,2026-01-13 00:55:12,PR-00418,LOC-010,Biometric,N,0,2
EVT-202601-000157,2026-01-24 23:01:50,PR-00481,LOC-013,Smartcard,N,0,6
EVT-202601-000158,2026-01-12 08:11:47,PR-02906,LOC-013,Smartcard,N,0,4
EVT-202601-000159,2026-01-28 07:31:28,PR-00768,LOC-030,Biometric,Y,1,1
EVT-202601-000160,2026-01-29 21:17:40,PR-00813,LOC-010,Biometric,N,0,5
EVT-202601-000161,2026-01-19 11:43:26,PR-01385,LOC-028,ANPR,N,0,1
EVT-202601-000162,2026-01-01 02:05:38,PR-00037,LOC-008,ANPR,N,0,3
EVT-202601-000163,2026-01-25 04:14:33,PR-00624,LOC-016,CCTV-FR,N,0,151
EVT-202601-000164,2026-01-09 21:08:44,PR-01932,LOC-030,Biometric,Y,3,8
EVT-202601-000165,2026-01-26 16:14:34,PR-00851,LOC-013,Smartcard,N,0,1
EVT-202601-000166,2026-01-27 21:40:28,PR-02380,LOC-011,Smartcard,Y,3,4
EVT-202601-000167,2026-01-25 22:38:36,PR-01060,LOC-001,ANPR,N,0,6
EVT-202601-000168,2026-01-04 02:12:26,PR-00136,LOC-018,Geolocation,N,0,67
EVT-202601-000169,2026-01-09 16:40:16,PR-00079,LOC-008,ANPR,N,0,4
EVT-202601-000170,2026-01-15 01:00:44,PR-01941,LOC-027,Biometric,N,0,8
EVT-202601-000171,2026-01-23 21:36:21,PR-02337,LOC-011,Smartcard,N,0,2
EVT-202601-000172,2026-01-06 19:22:16,PR-01249,LOC-026,Smartcard,N,0,7
EVT-202601-000173,2026-01-11 09:08:53,PR-01753,LOC-019,Geolocation,N,0,179
EVT-202601-000174,2026-01-23 22:22:54,PR-01950,LOC-027,Biometric,N,0,8
EVT-202601-000175,2026-01-17 00:00:07,PR-01405,LOC-006,Smartcard,N,0,2
EVT-202601-000176,2026-01-07 08:19:29,PR-02656,LOC-015,CCTV-FR,N,0,73
EVT-202601-000177,2026-01-11 18:11:14,PR-02856,LOC-025,CCTV-FR,N,0,31
EVT-202601-000178,2026-01-08 05:27:17,PR-01677,LOC-018,Geolocation,N,0,132
EVT-202601-000179,2026-01-23 02:43:43,PR-02483,LOC-016,CCTV-FR,N,0,14
EVT-202601-000180,2026-01-01 14:35:06,PR-00371,LOC-015,CCTV-FR,Y,3,73
EVT-202601-000181,2026-01-11 14:25:04,PR-02607,LOC-021,CCTV-FR,N,0,62
EVT-202601-000182,2026-01-09 18:19:35,PR-00168,LOC-028,ANPR,N,0,5
EVT-202601-000183,2026-01-21 07:20:45,PR-00712,LOC-029,Biometric,N,0,3
EVT-202601-000184,2026-01-21 06:30:10,PR-02220,LOC-007,CCTV-FR,N,0,121
EVT-202601-000185,2026-01-28 12:42:31,PR-02921,LOC-012,ANPR,N,0,2
EVT-202601-000186,2026-01-02 04:26:56,PR-02702,LOC-007,CCTV-FR,N,0,71
EVT-202601-000187,2026-01-31 22:30:06,PR-02611,LOC-015,CCTV-FR,N,0,88
EVT-202601-000188,2026-01-05 23:46:04,PR-02121,LOC-018,Geolocation,N,0,120
EVT-202601-000189,2026-01-29 16:50:38,PR-00154,LOC-022,CCTV-FR,N,0,1
EVT-202601-000190,2026-01-19 03:07:26,PR-01998,LOC-024,ANPR,Y,1,7
EVT-202601-000191,2026-01-03 03:37:54,PR-02155,LOC-021,CCTV-FR,N,0,16
EVT-202601-000192,2026-01-12 09:11:46,PR-02362,LOC-015,CCTV-FR,N,0,126
EVT-202601-000193,2026-01-27 21:33:58,PR-00872,LOC-024,ANPR,N,0,6
EVT-202601-000194,2026-01-08 15:46:42,PR-02910,LOC-006,Smartcard,N,0,5
EVT-202601-000195,2026-01-27 23:31:29,PR-02292,LOC-022,CCTV-FR,Y,2,144
EVT-202601-000196,2026-01-05 10:15:11,PR-00496,LOC-021,CCTV-FR,N,0,25
EVT-202601-000197,2026-01-25 20:46:49,PR-00643,LOC-003,CCTV-FR,N,0,8
EVT-202601-000198,2026-01-25 05:25:30,PR-02256,LOC-006,Smartcard,N,0,1
EVT-202601-000199,2026-01-22 12:26:46,PR-02518,LOC-014,CCTV-FR,Y,2,93
EVT-202601-000200,2026-01-07 17:13:53,PR-02945,LOC-027,Biometric,N,0,6
EVT-202601-000201,2026-01-14 09:25:48,PR-01882,LOC-003,CCTV-FR,N,0,136
EVT-202601-000202,2026-01-25 22:00:53,PR-00548,LOC-004,Biometric,Y,2,8
EVT-202601-000203,2026-01-25 23:37:53,PR-00040,LOC-027,Biometric,N,0,8
EVT-202601-000204,2026-01-08 15:33:49,PR-00192,LOC-026,Smartcard,Y,2,7
EVT-202601-000205,2026-01-25 13:48:51,PR-02923,LOC-023,ANPR,N,0,4
EVT-202601-000206,2026-01-26 22:02:36,PR-02415,LOC-027,Biometric,N,0,4
EVT-202601-000207,2026-01-09 19:09:43,PR-01119,LOC-017,CCTV-FR,N,0,112
EVT-202601-000208,2026-01-10 17:28:55,PR-02015,LOC-024,ANPR,N,0,3
EVT-202601-000209,2026-01-12 01:54:30,PR-02522,LOC-014,CCTV-FR,N,0,173
EVT-202601-000210,2026-01-11 14:08:27,PR-01102,LOC-013,Smartcard,N,0,6
EVT-202601-000211,2026-01-03 19:32:10,PR-02773,LOC-009,ANPR,N,0,8
EVT-202601-000212,2026-01-16 15:36:22,PR-02401,LOC-009,ANPR,Y,4,1
EVT-202601-000213,2026-01-11 04:48:09,PR-00794,LOC-010,Biometric,N,0,7
EVT-202601-000214,2026-01-20 07:03:13,PR-00736,LOC-013,Smartcard,N,0,7
EVT-202601-000215,2026-01-09 11:10:59,PR-02717,LOC-029,Biometric,N,0,8
EVT-202601-000216,2026-01-01 19:58:45,PR-00913,LOC-008,ANPR,N,0,8
EVT-202601-000217,2026-01-25 01:46:24,PR-01057,LOC-025,CCTV-FR,N,0,23
EVT-202601-000218,2026-01-11 04:41:09,PR-01773,LOC-017,CCTV-FR,N,0,103
EVT-202601-000219,2026-01-04 04:21:45,PR-01961,LOC-012,ANPR,N,0,8
EVT-202601-000220,2026-01-02 23:51:22,PR-02971,LOC-001,ANPR,N,0,4
EVT-202601-000221,2026-01-30 13:38:59,PR-01637,LOC-024,ANPR,N,0,3
EVT-202601-000222,2026-01-08 06:16:08,PR-02018,LOC-014,CCTV-FR,Y,4,179
EVT-202601-000223,2026-01-25 16:14:29,PR-01640,LOC-006,Smartcard,N,0,4
EVT-202601-000224,2026-01-06 05:21:48,PR-02037,LOC-022,CCTV-FR,N,0,27
EVT-202601-000225,2026-01-26 07:45:30,PR-00145,LOC-008,ANPR,N,0,1
EVT-202601-000226,2026-01-23 18:19:09,PR-00029,LOC-018,Geolocation,N,0,65
EVT-202601-000227,2026-01-24 14:00:17,PR-00140,LOC-007,CCTV-FR,N,0,60
EVT-202601-000228,2026-01-04 20:40:34,PR-00806,LOC-022,CCTV-FR,N,0,132
EVT-202601-000229,2026-01-09 11:25:40,PR-00863,LOC-018,Geolocation,N,0,22
EVT-202601-000230,2026-01-21 15:57:35,PR-00524,LOC-012,ANPR,N,0,1
EVT-202601-000231,2026-01-08 14:06:37,PR-01104,LOC-015,CCTV-FR,N,0,165
EVT-202601-000232,2026-01-25 21:43:07,PR-02566,LOC-012,ANPR,N,0,7
EVT-202601-000233,2026-01-13 17:01:57,PR-02341,LOC-022,CCTV-FR,N,0,161
EVT-202601-000234,2026-01-12 22:22:19,PR-01582,LOC-010,Biometric,N,0,3
EVT-202601-000235,2026-01-16 21:44:34,PR-00393,LOC-012,ANPR,N,0,8
EVT-202601-000236,2026-01-06 13:18:01,PR-02543,LOC-022,CCTV-FR,N,0,38
EVT-202601-000237,2026-01-21 19:27:33,PR-02578,LOC-007,CCTV-FR,N,0,158
EVT-202601-000238,2026-01-17 17:13:40,PR-02911,LOC-005,Biometric,N,0,1
EVT-202601-000239,2026-01-15 19:58:38,PR-00906,LOC-020,Utilities,N,0,4
EVT-202601-000240,2026-01-03 22:23:01,PR-02776,LOC-007,CCTV-FR,N,0,25
EVT-202601-000241,2026-01-12 18:52:43,PR-02433,LOC-017,CCTV-FR,N,0,89
EVT-202601-000242,2026-01-03 21:43:46,PR-01487,LOC-025,CCTV-FR,Y,1,102
EVT-202601-000243,2026-01-29 23:41:33,PR-01786,LOC-014,CCTV-FR,N,0,172
EVT-202601-000244,2026-01-21 14:14:19,PR-00151,LOC-013,Smartcard,N,0,8
EVT-202601-000245,2026-01-10 18:36:43,PR-00384,LOC-028,ANPR,N,0,4
EVT-202601-000246,2026-01-20 02:56:46,PR-01074,LOC-024,ANPR,Y,2,3
EVT-202601-000247,2026-01-28 15:24:10,PR-01272,LOC-005,Biometric,Y,1,7
EVT-202601-000248,2026-01-22 14:18:13,PR-00992,LOC-030,Biometric,N,0,7
EVT-202601-000249,2026-01-11 19:18:00,PR-00772,LOC-020,Utilities,N,0,6
EVT-202601-000250,2026-01-14 11:27:49,PR-01313,LOC-010,Biometric,N,0,6
EVT-202601-000251,2026-01-16 01:32:31,PR-00813,LOC-003,CCTV-FR,N,0,14
EVT-202601-000252,2026-01-01 21:09:47,PR-00613,LOC-003,CCTV-FR,N,0,120
EVT-202601-000253,2026-01-22 12:14:43,PR-00836,LOC-013,Smartcard,N,0,3
EVT-202601-000254,2026-01-13 21:50:29,PR-01438,LOC-024,ANPR,N,0,3
EVT-202601-000255,2026-01-10 16:28:17,PR-00697,LOC-007,CCTV-FR,N,0,154
EVT-202601-000256,2026-01-22 12:00:51,PR-00268,LOC-014,CCTV-FR,Y,1,155
EVT-202601-000257,2026-01-18 16:27:25,PR-00043,LOC-010,Biometric,N,0,1
EVT-202601-000258,2026-01-28 23:09:26,PR-01812,LOC-007,CCTV-FR,N,0,115
EVT-202601-000259,2026-01-19 20:44:12,PR-02285,LOC-029,Biometric,N,0,6
EVT-202601-000260,2026-01-21 08:05:30,PR-02516,LOC-012,ANPR,N,0,1
EVT-202601-000261,2026-01-01 19:12:31,PR-02525,LOC-022,CCTV-FR,N,0,107
EVT-202601-000262,2026-01-31 22:42:42,PR-01199,LOC-030,Biometric,N,0,2
EVT-202601-000263,2026-01-12 15:52:15,PR-00060,LOC-010,Biometric,N,0,7
EVT-202601-000264,2026-01-27 09:16:58,PR-01784,LOC-019,Geolocation,N,0,55
EVT-202601-000265,2026-01-18 14:49:35,PR-02821,LOC-008,ANPR,N,0,6
EVT-202601-000266,2026-01-22 10:24:27,PR-01728,LOC-001,ANPR,N,0,2
EVT-202601-000267,2026-01-15 17:51:57,PR-02266,LOC-007,CCTV-FR,N,0,116
EVT-202601-000268,2026-01-19 16:59:48,PR-01813,LOC-003,CCTV-FR,N,0,61
EVT-202601-000269,2026-01-08 08:22:02,PR-01823,LOC-009,ANPR,N,0,7
EVT-202601-000270,2026-01-20 06:32:02,PR-02082,LOC-011,Smartcard,N,0,6
EVT-202601-000271,2026-01-08 01:32:55,PR-00237,LOC-005,Biometric,N,0,7
EVT-202601-000272,2026-01-26 19:40:10,PR-01149,LOC-013,Smartcard,N,0,4
EVT-202601-000273,2026-01-28 07:22:16,PR-01222,LOC-025,CCTV-FR,N,0,153
EVT-202601-000274,2026-01-04 05:52:06,PR-01352,LOC-006,Smartcard,N,0,7
EVT-202601-000275,2026-01-08 16:28:04,PR-00132,LOC-027,Biometric,Y,2,4
EVT-202601-000276,2026-01-10 13:39:18,PR-01353,LOC-028,ANPR,N,0,1
EVT-202601-000277,2026-01-26 01:13:30,PR-01228,LOC-019,Geolocation,N,0,113
EVT-202601-000278,2026-01-14 23:58:37,PR-01132,LOC-015,CCTV-FR,Y,3,21
EVT-202601-000279,2026-01-06 05:07:51,PR-01746,LOC-003,CCTV-FR,N,0,61
EVT-202601-000280,2026-01-27 21:25:44,PR-02978,LOC-019,Geolocation,N,0,90
EVT-202601-000281,2026-01-14 22:32:45,PR-02258,LOC-026,Smartcard,N,0,2
EVT-202601-000282,2026-01-02 09:07:20,PR-01936,LOC-002,ANPR,N,0,4
EVT-202601-000283,2026-01-12 04:54:34,PR-00881,LOC-007,CCTV-FR,N,0,170
EVT-202601-000284,2026-01-04 07:32:20,PR-01643,LOC-001,ANPR,N,0,1
EVT-202601-000285,2026-01-19 10:50:54,PR-00107,LOC-006,Smartcard,N,0,1
EVT-202601-000286,2026-01-29 00:04:11,PR-00434,LOC-029,Biometric,N,0,6
EVT-202601-000287,2026-01-31 17:05:58,PR-01908,LOC-004,Biometric,N,0,1
EVT-202601-000288,2026-01-30 20:51:05,PR-01577,LOC-024,ANPR,N,0,2
EVT-202601-000289,2026-01-13 20:50:46,PR-00777,LOC-030,Biometric,N,0,6
EVT-202601-000290,2026-01-19 03:42:52,PR-01377,LOC-004,Biometric,N,0,4
EVT-202601-000291,2026-01-18 14:05:32,PR-02361,LOC-014,CCTV-FR,N,0,170
EVT-202601-000292,2026-01-16 00:34:00,PR-02018,LOC-003,CCTV-FR,N,0,157
EVT-202601-000293,2026-01-28 06:45:10,PR-00605,LOC-020,Utilities,N,0,6
EVT-202601-000294,2026-01-30 22:06:38,PR-00071,LOC-016,CCTV-FR,N,0,40
