event_id,timestamp,citizen_id,location_id,event_type,flagged,severity,duration_seconds
EVT-202605-000022,02/05/2026 10:24,PR-01336,LOC-020,Utilities,N,0,7
EVT-202605-000023,01/05/2026 20:19,PR-02304,LOC-011,Smartcard,N,0,3
EVT-202605-000024,13/05/2026 02:00,PR-02152,LOC-015,CCTV-FR,N,0,28
EVT-202605-000025,24/05/2026 23:53,PR-01542,LOC-008,ANPR,N,0,3
EVT-202605-000026,02/05/2026 10:21,PR-02488,LOC-010,Biometric,N,0,8
EVT-202605-000027,20/05/2026 16:05,PR-00740,LOC-002,ANPR,Y,2,4
EVT-202605-000028,29/05/2026 05:24,PR-01964,LOC-011,Smartcard,N,0,3
EVT-202605-000029,07/05/2026 08:04,PR-00994,LOC-009,ANPR,N,0,2
EVT-202605-000030,13/05/2026 17:12,PR-00400,LOC-019,Geolocation,N,0,111
EVT-202605-000031,07/05/2026 09:13,PR-02836,LOC-030,Biometric,N,0,7
EVT-202605-000032,13/05/2026 06:23,PR-02746,LOC-013,Smartcard,N,0,7
EVT-202605-000033,27/05/2026 18:56,PR-01785,LOC-015,CCTV-FR,N,0,144
EVT-202605-000034,24/05/2026 02:30,PR-00939,LOC-029,Biometric,N,0,5
EVT-202605-000035,02/05/2026 16:04,PR-01101,LOC-025,CCTV-FR,N,0,157
EVT-202605-000036,11/05/2026 23:56,PR-01645,LOC-011,Smartcard,N,0,4
EVT-202605-000037,10/05/2026 23:19,PR-01197,LOC-013,Smartcard,N,0,4
EVT-202605-000038,05/05/2026 23:10,PR-00485,LOC-015,CCTV-FR,N,0,141
EVT-202605-000039,20/05/2026 10:09,PR-02915,LOC-025,CCTV-FR,N,0,132
EVT-202605-000040,08/05/2026 21:31,PR-00739,LOC-013,Smartcard,N,0,8
EVT-202605-000041,25/05/2026 18:06,PR-00793,LOC-020,Utilities,Y,1,5
EVT-202605-000042,05/05/2026 09:18,PR-02210,LOC-006,Smartcard,N,0,1
EVT-202605-000043,05/05/2026 10:26,PR-00437,LOC-028,ANPR,N,0,1
EVT-202605-000044,15/05/2026 05:59,PR-00489,LOC-026,Smartcard,N,0,2
EVT-202605-000045,13/05/2026 14:36,PR-01601,LOC-018,Geolocation,N,0,45
EVT-202605-000046,11/05/2026 17:20,PR-01986,LOC-014,CCTV-FR,N,0,12
EVT-202605-000047,06/05/2026 08:41,PR-02132,LOC-008,ANPR,N,0,7
EVT-202605-000048,28/05/2026 12:12,PR-02293,LOC-005,Biometric,N,0,5
EVT-202605-000049,16/05/2026 13:04,PR-02358,LOC-013,Smartcard,N,0,4
EVT-202605-000050,14/05/2026 07:59,PR-00055,LOC-004,Biometric,N,0,7
EVT-202605-000051,16/05/2026 22:18,PR-01529,LOC-006,Smartcard,N,0,8
EVT-202605-000052,14/05/2026 06:56,PR-02284,LOC-002,ANPR,N,0,4
EVT-202605-000053,06/05/2026 11:40,PR-01777,LOC-004,Biometric,N,0,8
EVT-202605-000054,21/05/2026 20:24,PR-01148,LOC-014,CCTV-FR,N,0,39
EVT-202605-000055,28/05/2026 20:44,PR-02060,LOC-006,Smartcard,N,0,5
EVT-202605-000056,10/05/2026 09:26,PR-02360,LOC-008,ANPR,N,0,1
EVT-202605-000057,12/05/2026 12:17,PR-00419,LOC-024,ANPR,N,0,5
EVT-202605-000058,13/05/2026 17:01,PR-00247,LOC-013,Smartcard,N,0,3
EVT-202605-000059,31/05/2026 16:08,PR-02169,LOC-001,ANPR,N,0,1
EVT-202605-000060,24/05/2026 21:32,PR-01014,LOC-021,CCTV-FR,N,0,46
EVT-202605-000061,08/05/2026 04:32,PR-02251,LOC-027,Biometric,N,0,5
EVT-202605-000062,17/05/2026 22:26,PR-00880,LOC-020,Utilities,N,0,7
EVT-202605-000063,11/05/2026 00:49,PR-02793,LOC-016,CCTV-FR,N,0,120
EVT-202605-000064,06/05/2026 04:28,PR-02355,LOC-020,Utilities,N,0,4
EVT-202605-000065,18/05/2026 18:48,PR-00460,LOC-003,CCTV-FR,N,0,85
EVT-202605-000066,31/05/2026 21:37,PR-02637,LOC-026,Smartcard,N,0,2
EVT-202605-000067,11/05/2026 18:35,PR-02741,LOC-020,Utilities,N,0,8
EVT-202605-000068,22/05/2026 21:35,PR-00772,LOC-029,Biometric,N,0,6
EVT-202605-000069,01/05/2026 11:21,PR-01106,LOC-011,Smartcard,N,0,6
EVT-202605-000070,10/05/2026 20:50,PR-00827,LOC-012,ANPR,N,0,6
EVT-202605-000071,02/05/2026 02:44,PR-02192,LOC-029,Biometric,N,0,4
EVT-202605-000072,22/05/2026 13:18,PR-02691,LOC-014,CCTV-FR,N,0,163
EVT-202605-000073,16/05/2026 12:06,PR-01609,LOC-014,CCTV-FR,N,0,58
EVT-202605-000074,31/05/2026 21:42,PR-00089,LOC-012,ANPR,N,0,5
EVT-202605-000075,26/05/2026 20:02,PR-00214,LOC-018,Geolocation,N,0,13
EVT-202605-000076,02/05/2026 03:56,PR-00873,LOC-016,CCTV-FR,Y,3,6
EVT-202605-000077,04/05/2026 04:21,PR-01231,LOC-019,Geolocation,N,0,93
EVT-202605-000078,26/05/2026 04:11,PR-02958,LOC-017,CCTV-FR,N,0,76
EVT-202605-000079,04/05/2026 07:29,PR-01689,LOC-002,ANPR,Y,1,6
EVT-202605-000080,23/05/2026 11:09,PR-01312,LOC-004,Biometric,N,0,8
EVT-202605-000081,29/05/2026 12:39,PR-02570,LOC-007,CCTV-FR,N,0,7
EVT-202605-000082,10/05/2026 18:16,PR-01280,LOC-028,ANPR,N,0,4
EVT-202605-000083,09/05/2026 19:50,PR-01840,LOC-020,Utilities,N,0,2
EVT-202605-000084,24/05/2026 19:24,PR-01119,LOC-023,ANPR,N,0,4
EVT-202605-000085,12/05/2026 00:05,PR-01816,LOC-022,CCTV-FR,N,0,103
EVT-202605-000086,08/05/2026 14:37,PR-02477,LOC-012,ANPR,N,0,1
EVT-202605-000087,16/05/2026 11:41,PR-01846,LOC-002,ANPR,N,0,6
EVT-202605-000088,18/05/2026 03:16,PR-02792,LOC-016,CCTV-FR,N,0,57
EVT-202605-000089,01/05/2026 07:01,PR-00714,LOC-001,ANPR,N,0,7
EVT-202605-000090,27/05/2026 03:19,PR-02792,LOC-026,Smartcard,N,0,3
EVT-202605-000091,26/05/2026 19:08,PR-02454,LOC-005,Biometric,N,0,3
EVT-202605-000092,10/05/2026 14:42,PR-00637,LOC-030,Biometric,N,0,8
EVT-202605-000093,30/05/2026 05:06,PR-00325,LOC-002,ANPR,N,0,1
EVT-202605-000094,10/05/2026 22:53,PR-00637,LOC-024,ANPR,N,0,7
EVT-202605-000095,03/05/2026 17:17,PR-01202,LOC-004,Biometric,N,0,6
EVT-202605-000096,28/05/2026 16:20,PR-01585,LOC-030,Biometric,N,0,1
EVT-202605-000097,02/05/2026 17:40,PR-01128,LOC-016,CCTV-FR,N,0,28
EVT-202605-000098,29/05/2026 18:58,PR-00876,LOC-025,CCTV-FR,Y,1,163
EVT-202605-000099,03/05/2026 03:32,PR-01825,LOC-004,Biometric,N,0,2
EVT-202605-000100,09/05/2026 21:20,PR-00122,LOC-014,CCTV-FR,N,0,16
EVT-202605-000101,25/05/2026 16:27,PR-02588,LOC-019,Geolocation,N,0,79
EVT-202605-000102,19/05/2026 08:30,PR-00131,LOC-005,Biometric,N,0,4
EVT-202605-000103,14/05/2026 14:46,PR-02688,LOC-011,Smartcard,N,0,1
EVT-202605-000104,15/05/2026 12:27,PR-01847,LOC-013,Smartcard,N,0,7
EVT-202605-000105,05/05/2026 23:09,PR-00183,LOC-021,CCTV-FR,N,0,166
EVT-202605-000106,02/05/2026 22:08,PR-00289,LOC-004,Biometric,N,0,2
EVT-202605-000107,08/05/2026 10:15,PR-00312,LOC-011,Smartcard,Y,4,6
EVT-202605-000108,14/05/2026 03:54,PR-00003,LOC-003,CCTV-FR,N,0,105
EVT-202605-000109,23/05/2026 13:51,PR-02092,LOC-001,ANPR,N,0,2
EVT-202605-000110,09/05/2026 23:25,PR-02190,LOC-003,CCTV-FR,N,0,30
EVT-202605-000111,29/05/2026 22:17,PR-01281,LOC-018,Geolocation,Y,2,62
EVT-202605-000112,31/05/2026 03:46,PR-00605,LOC-005,Biometric,N,0,1
EVT-202605-000113,06/05/2026 10:16,PR-02080,LOC-007,CCTV-FR,N,0,116
EVT-202605-000114,30/05/2026 06:52,PR-02038,LOC-022,CCTV-FR,N,0,110
EVT-202605-000115,04/05/2026 07:20,PR-02319,LOC-007,CCTV-FR,N,0,6
EVT-202605-000116,27/05/2026 18:31,PR-02375,LOC-016,CCTV-FR,Y,1,178
EVT-202605-000117,22/05/2026 04:32,PR-00448,LOC-014,CCTV-FR,N,0,74
EVT-202605-000118,11/05/2026 22:31,PR-02451,LOC-027,Biometric,N,0,7
EVT-202605-000119,04/05/2026 18:14,PR-01821,LOC-017,CCTV-FR,N,0,5
EVT-202605-000120,24/05/2026 16:57,PR-02944,LOC-008,ANPR,N,0,7
EVT-202605-000121,30/05/2026 04:09,PR-02647,LOC-020,Utilities,N,0,4
EVT-202605-000122,11/05/2026 14:06,PR-01166,LOC-017,CCTV-FR,Y,3,147
EVT-202605-000123,26/05/2026 05:50,PR-00246,LOC-025,CCTV-FR,N,0,163
EVT-202605-000124,26/05/2026 20:16,PR-00058,LOC-003,CCTV-FR,N,0,117
EVT-202605-000125,05/05/2026 22:17,PR-01272,LOC-002,ANPR,N,0,7
EVT-202605-000126,24/05/2026 22:09,PR-00816,LOC-026,Smartcard,N,0,2
EVT-202605-000127,05/05/2026 00:53,PR-01527,LOC-016,CCTV-FR,N,0,101
EVT-202605-000128,23/05/2026 09:09,PR-00572,LOC-011,Smartcard,N,0,8
EVT-202605-000129,30/05/2026 17:29,PR-00004,LOC-028,ANPR,N,0,3
EVT-202605-000130,23/05/2026 00:22,PR-01002,LOC-018,Geolocation,Y,3,104
EVT-202605-000131,21/05/2026 14:37,PR-01098,LOC-007,CCTV-FR,N,0,117
EVT-202605-000132,07/05/2026 06:37,PR-01365,LOC-024,ANPR,Y,4,4
EVT-202605-000133,02/05/2026 02:49,PR-02754,LOC-004,Biometric,N,0,6
EVT-202605-000134,30/05/2026 06:24,PR-02131,LOC-015,CCTV-FR,N,0,69
EVT-202605-000135,06/05/2026 17:19,PR-01497,LOC-017,CCTV-FR,Y,3,130
EVT-202605-000136,14/05/2026 07:19,PR-01720,LOC-028,ANPR,N,0,2
EVT-202605-000137,27/05/2026 02:17,PR-01709,LOC-017,CCTV-FR,N,0,173
EVT-202605-000138,26/05/2026 20:55,PR-00918,LOC-011,Smartcard,N,0,7
EVT-202605-000139,19/05/2026 06:57,PR-02934,LOC-003,CCTV-FR,N,0,35
EVT-202605-000140,23/05/2026 18:13,PR-02123,LOC-026,Smartcard,N,0,8
EVT-202605-000141,04/05/2026 15:36,PR-02584,LOC-006,Smartcard,N,0,4
EVT-202605-000142,25/05/2026 15:52,PR-02019,LOC-014,CCTV-FR,N,0,2
EVT-202605-000143,28/05/2026 16:44,PR-02869,LOC-021,CCTV-FR,N,0,36
EVT-202605-000144,08/05/2026 11:04,PR-01203,LOC-009,ANPR,N,0,8
EVT-202605-000145,28/05/2026 03:53,PR-02090,LOC-018,Geolocation,N,0,92
EVT-202605-000146,27/05/2026 00:23,PR-02218,LOC-028,ANPR,N,0,6
EVT-202605-000147,11/05/2026 08:17,PR-01008,LOC-029,Biometric,Y,1,1
EVT-202605-000148,09/05/2026 20:13,PR-01680,LOC-001,ANPR,Y,3,2
EVT-202605-000149,25/05/2026 09:51,PR-02353,LOC-006,Smartcard,N,0,7
EVT-202605-000150,20/05/2026 20:55,PR-02085,LOC-023,ANPR,N,0,7
EVT-202605-000151,02/05/2026 13:43,PR-02466,LOC-022,CCTV-FR,N,0,176
EVT-202605-000152,10/05/2026 05:51,PR-01042,LOC-014,CCTV-FR,N,0,131
EVT-202605-000153,16/05/2026 13:31,PR-02674,LOC-008,ANPR,N,0,5
EVT-202605-000154,20/05/2026 01:17,PR-02360,LOC-015,CCTV-FR,N,0,76
EVT-202605-000155,14/05/2026 01:06,PR-01991,LOC-024,ANPR,N,0,7
EVT-202605-000156,26/05/2026 11:37,PR-02914,LOC-023,ANPR,N,0,2
EVT-202605-000157,18/05/2026 14:18,PR-02123,LOC-008,ANPR,Y,3,6
EVT-202605-000158,17/05/2026 22:57,PR-01123,LOC-023,ANPR,N,0,2
EVT-202605-000159,22/05/2026 12:01,PR-02677,LOC-026,Smartcard,Y,2,2
EVT-202605-000160,07/05/2026 20:02,PR-01805,LOC-026,Smartcard,N,0,3
EVT-202605-000161,17/05/2026 07:41,PR-00999,LOC-022,CCTV-FR,N,0,59
EVT-202605-000162,17/05/2026 01:59,PR-00153,LOC-013,Smartcard,N,0,5
EVT-202605-000163,22/05/2026 00:12,PR-02092,LOC-028,ANPR,N,0,4
EVT-202605-000164,10/05/2026 10:21,PR-01832,LOC-016,CCTV-FR,Y,2,155
EVT-202605-000165,11/05/2026 10:31,PR-01629,LOC-008,ANPR,N,0,6
EVT-202605-000166,05/05/2026 03:46,PR-02321,LOC-029,Biometric,N,0,2
EVT-202605-000167,11/05/2026 01:44,PR-00797,LOC-030,Biometric,N,0,7
EVT-202605-000168,22/05/2026 22:03,PR-02244,LOC-002,ANPR,N,0,6
EVT-202605-000169,12/05/2026 05:24,PR-02724,LOC-017,CCTV-FR,N,0,73
EVT-202605-000170,31/05/2026 14:06,PR-00949,LOC-029,Biometric,N,0,6
EVT-202605-000171,06/05/2026 21:49,PR-00193,LOC-004,Biometric,Y,1,3
EVT-202605-000172,09/05/2026 02:50,PR-00963,LOC-016,CCTV-FR,N,0,65
EVT-202605-000173,15/05/2026 16:15,PR-02783,LOC-006,Smartcard,N,0,7
EVT-202605-000174,23/05/2026 22:55,PR-02306,LOC-018,Geolocation,N,0,82
EVT-202605-000175,17/05/2026 07:38,PR-02219,LOC-024,ANPR,Y,1,7
EVT-202605-000176,28/05/2026 08:48,PR-01609,LOC-005,Biometric,Y,1,5
EVT-202605-000177,07/05/2026 11:16,PR-00055,LOC-001,ANPR,N,0,5
EVT-202605-000178,31/05/2026 06:41,PR-00560,LOC-022,CCTV-FR,N,0,164
EVT-202605-000179,29/05/2026 01:51,PR-00881,LOC-007,CCTV-FR,N,0,66
EVT-202605-000180,01/05/2026 17:41,PR-00931,LOC-027,Biometric,N,0,8
EVT-202605-000181,21/05/2026 20:33,PR-02877,LOC-020,Utilities,N,0,1
EVT-202605-000182,10/05/2026 11:48,PR-00926,LOC-012,ANPR,N,0,5
EVT-202605-000183,24/05/2026 09:10,PR-02671,LOC-004,Biometric,N,0,7
EVT-202605-000184,06/05/2026 02:11,PR-00094,LOC-021,CCTV-FR,Y,1,178
EVT-202605-000185,22/05/2026 06:44,PR-02334,LOC-019,Geolocation,N,0,131
EVT-202605-000186,14/05/2026 07:19,PR-00008,LOC-019,Geolocation,N,0,1
EVT-202605-000187,18/05/2026 08:51,PR-02449,LOC-017,CCTV-FR,Y,2,153
EVT-202605-000188,13/05/2026 23:39,PR-02837,LOC-003,CCTV-FR,N,0,171
EVT-202605-000189,25/05/2026 02:28,PR-00699,LOC-018,Geolocation,Y,2,125
EVT-202605-000190,22/05/2026 21:48,PR-01000,LOC-024,ANPR,N,0,8
EVT-202605-000191,02/05/2026 19:24,PR-02273,LOC-008,ANPR,N,0,6
EVT-202605-000192,01/05/2026 21:23,PR-02831,LOC-026,Smartcard,N,0,6
EVT-202605-000193,20/05/2026 04:52,PR-01266,LOC-025,CCTV-FR,N,0,73
EVT-202605-000194,30/05/2026 03:20,PR-01469,LOC-023,ANPR,N,0,4
EVT-202605-000195,04/05/2026 18:22,PR-00008,LOC-013,Smartcard,N,0,6
EVT-202605-000196,30/05/2026 04:42,PR-00220,LOC-010,Biometric,N,0,7
EVT-202605-000197,31/05/2026 05:15,PR-00220,LOC-019,Geolocation,N,0,168
EVT-202605-000198,08/05/2026 20:45,PR-01442,LOC-028,ANPR,N,0,2
EVT-202605-000199,21/05/2026 03:52,PR-00617,LOC-014,CCTV-FR,N,0,29
EVT-202605-000200,27/05/2026 18:40,PR-00653,LOC-007,CCTV-FR,N,0,150
EVT-202605-000201,21/05/2026 02:36,PR-02075,LOC-006,Smartcard,N,0,4
EVT-202605-000202,31/05/2026 10:26,PR-01834,LOC-016,CCTV-FR,N,0,83
EVT-202605-000203,14/05/2026 23:43,PR-00184,LOC-003,CCTV-FR,N,0,30
EVT-202605-000204,13/05/2026 17:00,PR-00178,LOC-015,CCTV-FR,N,0,118
EVT-202605-000205,10/05/2026 14:30,PR-02324,LOC-029,Biometric,N,0,3
EVT-202605-000206,30/05/2026 11:46,PR-00973,LOC-002,ANPR,N,0,6
EVT-202605-000207,24/05/2026 13:47,PR-02523,LOC-021,CCTV-FR,N,0,60
EVT-202605-000208,10/05/2026 03:10,PR-02575,LOC-011,Smartcard,N,0,1
EVT-202605-000209,05/05/2026 04:01,PR-00129,LOC-026,Smartcard,N,0,1
EVT-202605-000210,03/05/2026 03:25,PR-00817,LOC-029,Biometric,Y,3,8
EVT-202605-000211,16/05/2026 20:18,PR-02733,LOC-006,Smartcard,N,0,1
EVT-202605-000212,19/05/2026 22:56,PR-00765,LOC-029,Biometric,N,0,2
EVT-202605-000213,02/05/2026 15:05,PR-00389,LOC-010,Biometric,Y,4,6
EVT-202605-000214,16/05/2026 13:07,PR-02589,LOC-013,Smartcard,N,0,3
EVT-202605-000215,15/05/2026 23:43,PR-02797,LOC-013,Smartcard,N,0,4
EVT-202605-000216,01/05/2026 19:04,PR-00036,LOC-018,Geolocation,Y,4,22
EVT-202605-000217,16/05/2026 22:04,PR-01778,LOC-028,ANPR,Y,1,1
EVT-202605-000218,30/05/2026 09:42,PR-02392,LOC-016,CCTV-FR,Y,2,104
EVT-202605-000219,19/05/2026 23:51,PR-01698,LOC-020,Utilities,N,0,3
EVT-202605-000220,08/05/2026 05:05,PR-01080,LOC-027,Biometric,Y,2,1
EVT-202605-000221,18/05/2026 05:08,PR-00229,LOC-021,CCTV-FR,N,0,160
EVT-202605-000222,09/05/2026 03:08,PR-01425,LOC-020,Utilities,N,0,6
EVT-202605-000223,26/05/2026 20:28,PR-02405,LOC-008,ANPR,N,0,8
EVT-202605-000224,21/05/2026 09:00,PR-01533,LOC-023,ANPR,N,0,8
EVT-202605-000225,26/05/2026 21:16,PR-02810,LOC-025,CCTV-FR,N,0,174
EVT-202605-000226,26/05/2026 03:06,PR-00300,LOC-022,CCTV-FR,N,0,162
EVT-202605-000227,28/05/2026 02:16,PR-02723,LOC-014,CCTV-FR,N,0,107
EVT-202605-000228,26/05/2026 17:41,PR-02416,LOC-002,ANPR,N,0,4
EVT-202605-000229,30/05/2026 19:45,PR-02433,LOC-017,CCTV-FR,N,0,104
EVT-202605-000230,10/05/2026 23:16,PR-01184,LOC-025,CCTV-FR,N,0,104
EVT-202605-000231,05/05/2026 13:55,PR-01132,LOC-007,CCTV-FR,N,0,165
EVT-202605-000232,30/05/2026 15:03,PR-01407,LOC-020,Utilities,N,0,4
EVT-202605-000233,20/05/2026 11:28,PR-02122,LOC-015,CCTV-FR,N,0,5
EVT-202605-000234,03/05/2026 13:47,PR-01441,LOC-021,CCTV-FR,N,0,50
EVT-202605-000235,06/05/2026 16:54,PR-01662,LOC-004,Biometric,N,0,8
EVT-202605-000236,04/05/2026 00:35,PR-02764,LOC-016,CCTV-FR,N,0,11
EVT-202605-000237,06/05/2026 05:09,PR-01882,LOC-002,ANPR,N,0,6
EVT-202605-000238,30/05/2026 12:08,PR-02303,LOC-012,ANPR,N,0,2
EVT-202605-000239,20/05/2026 16:40,PR-00237,LOC-007,CCTV-FR,N,0,87
EVT-202605-000240,27/05/2026 19:41,PR-01085,LOC-028,ANPR,N,0,1
EVT-202605-000241,17/05/2026 12:21,PR-01983,LOC-016,CCTV-FR,N,0,156
EVT-202605-000242,09/05/2026 20:08,PR-00984,LOC-011,Smartcard,N,0,4
EVT-202605-000243,07/05/2026 16:31,PR-01994,LOC-016,CCTV-FR,N,0,95
EVT-202605-000244,14/05/2026 11:25,PR-02645,LOC-027,Biometric,N,0,6
EVT-202605-000245,15/05/2026 06:04,PR-02194,LOC-007,CCTV-FR,N,0,30
EVT-202605-000246,03/05/2026 05:34,PR-02317,LOC-004,Biometric,N,0,7
EVT-202605-000247,25/05/2026 12:52,PR-00561,LOC-029,Biometric,N,0,8
EVT-202605-000248,08/05/2026 06:13,PR-00637,LOC-021,CCTV-FR,N,0,112
EVT-202605-000249,30/05/2026 05:00,PR-00907,LOC-020,Utilities,N,0,5
EVT-202605-000250,07/05/2026 18:28,PR-01924,LOC-016,CCTV-FR,N,0,165
EVT-202605-000251,09/05/2026 04:35,PR-00569,LOC-011,Smartcard,N,0,6
EVT-202605-000252,30/05/2026 15:16,PR-00164,LOC-019,Geolocation,Y,2,13
EVT-202605-000253,19/05/2026 11:14,PR-02902,LOC-029,Biometric,Y,1,5
EVT-202605-000254,09/05/2026 22:51,PR-00020,LOC-018,Geolocation,Y,1,169
EVT-202605-000255,08/05/2026 07:12,PR-02788,LOC-013,Smartcard,N,0,7
EVT-202605-000256,21/05/2026 11:24,PR-02114,LOC-023,ANPR,N,0,2
EVT-202605-000257,24/05/2026 11:28,PR-02692,LOC-024,ANPR,N,0,3
EVT-202605-000258,22/05/2026 21:49,PR-01333,LOC-008,ANPR,N,0,7
EVT-202605-000259,06/05/2026 22:35,PR-01985,LOC-020,Utilities,Y,2,7
EVT-202605-000260,31/05/2026 15:20,PR-02125,LOC-011,Smartcard,N,0,7
EVT-202605-000261,28/05/2026 15:01,PR-02711,LOC-012,ANPR,N,0,1
EVT-202605-000262,07/05/2026 12:56,PR-02998,LOC-030,Biometric,N,0,2
EVT-202605-000263,01/05/2026 18:39,PR-00220,LOC-017,CCTV-FR,N,0,179
EVT-202605-000264,18/05/2026 15:43,PR-02032,LOC-030,Biometric,N,0,4
EVT-202605-000265,26/05/2026 04:14,PR-00657,LOC-030,Biometric,N,0,7
EVT-202605-000266,10/05/2026 20:48,PR-00505,LOC-007,CCTV-FR,N,0,170
EVT-202605-000267,03/05/2026 00:59,PR-02062,LOC-030,Biometric,Y,1,7
EVT-202605-000268,23/05/2026 15:57,PR-02115,LOC-028,ANPR,Y,2,8
EVT-202605-000269,26/05/2026 08:44,PR-00688,LOC-025,CCTV-FR,N,0,35
EVT-202605-000270,31/05/2026 11:47,PR-02111,LOC-022,CCTV-FR,N,0,23
EVT-202605-000271,23/05/2026 11:03,PR-02743,LOC-022,CCTV-FR,N,0,99
EVT-202605-000272,05/05/2026 00:18,PR-00350,LOC-023,ANPR,N,0,8
EVT-202605-000273,29/05/2026 12:24,PR-01595,LOC-018,Geolocation,N,0,82
EVT-202605-000274,17/05/2026 18:02,PR-02952,LOC-029,Biometric,N,0,4
EVT-202605-000275,13/05/2026 18:58,PR-02028,LOC-015,CCTV-FR,N,0,65
EVT-202605-000276,23/05/2026 09:37,PR-00160,LOC-028,ANPR,N,0,3
EVT-202605-000277,10/05/2026 13:00,PR-01739,LOC-006,Smartcard,N,0,3
EVT-202605-000278,10/05/2026 01:01,PR-00894,LOC-027,Biometric,N,0,6
EVT-202605-000279,18/05/2026 04:25,PR-00255,LOC-006,Smartcard,N,0,3
EVT-202605-000280,03/05/2026 08:43,PR-00502,LOC-017,CCTV-FR,N,0,173
EVT-202605-000281,31/05/2026 16:09,PR-01217,LOC-022,CCTV-FR,N,0,146
EVT-202605-000282,01/05/2026 06:40,PR-02347,LOC-004,Biometric,N,0,4
EVT-202605-000283,01/05/2026 21:34,PR-00098,LOC-013,Smartcard,Y,2,3
EVT-202605-000284,20/05/2026 18:35,PR-00847,LOC-026,Smartcard,Y,2,2
EVT-202605-000285,16/05/2026 18:08,PR-01560,LOC-013,Smartcard,N,0,6
EVT-202605-000286,04/05/2026 09:51,PR-02849,LOC-019,Geolocation,N,0,48
EVT-202605-000287,18/05/2026 00:40,PR-02530,LOC-013,Smartcard,N,0,3
EVT-202605-000288,30/05/2026 09:04,PR-01127,LOC-025,CCTV-FR,N,0,28
EVT-202605-000289,10/05/2026 17:15,PR-01372,LOC-009,ANPR,N,0,3
EVT-202605-000290,22/05/2026 00:19,PR-00086,LOC-006,Smartcard,N,0,1
EVT-202605-000291,25/05/2026 02:00,PR-01944,LOC-026,Smartcard,N,0,1
EVT-202605-000292,18/05/2026 10:46,PR-00991,LOC-020,Utilities,N,0,8
EVT-202605-000293,17/05/2026 20:15,PR-02351,LOC-021,CCTV-FR,N,0,118
EVT-202605-000294,01/05/2026 07:27,PR-00081,LOC-014,CCTV-FR,N,0,142
EVT-202605-000295,16/05/2026 19:43,PR-02116,LOC-010,Biometric,N,0,1
EVT-202605-000296,30/05/2026 04:09,PR-01323,LOC-020,Utilities,N,0,5
EVT-202605-000297,16/05/2026 06:40,PR-02340,LOC-012,ANPR,N,0,6
EVT-202605-000298,06/05/2026 20:13,PR-01703,LOC-024,ANPR,N,0,3
EVT-202605-000299,11/05/2026 06:44,PR-02962,LOC-009,ANPR,N,0,4
EVT-202605-000300,16/05/2026 05:11,PR-02186,LOC-027,Biometric,N,0,8
EVT-202605-000301,30/05/2026 18:32,PR-01139,LOC-002,ANPR,Y,2,6
EVT-202605-000302,31/05/2026 07:45,PR-02189,LOC-008,ANPR,N,0,5
EVT-202605-000303,10/05/2026 13:02,PR-01489,LOC-014,CCTV-FR,N,0,5
EVT-202605-000304,05/05/2026 23:58,PR-02314,LOC-011,Smartcard,Y,3,8
EVT-202605-000305,13/05/2026 07:40,PR-02687,LOC-002,ANPR,N,0,4
EVT-202605-000306,17/05/2026 19:20,PR-02269,LOC-001,ANPR,N,0,7
EVT-202605-000307,06/05/2026 05:42,PR-01976,LOC-002,ANPR,Y,3,5
